Namuna,Qatlam (sm),Mexanik tarkib,pH,Gumus (%),Tuproq EC (mS/cm),Tuproq zichligi (g/sm3),DNS (%),Azot (mg/kg),Fosfor (mg/kg),Kaliy (mg/kg),Mg (mg/kg),Mikroorganizmlar (CFU/g),S (mg/kg),Fe (mg/kg),Zn (mg/kg),Mn (mg/kg),Cu (mg/kg),B (mg/kg),Ekin
NMNT-197,0-20 sm,Loy,5.3,0.78,4.67,1.65,27.93,12.63,5,307,336.74,2133631888.88,13,9.84,1.1,8.06,0.71,4.24,Bug'doy
NTTM-166,0-20 sm,Loy,5.2,1.65,4.91,1.37,28.11,37.5,18,285,346.57,2013889034.87,11,6.8,1.9,,0.97,4.94,Bug'doy
NMNX-15017,0-20 sm,Qumoq,5.2,1.37,3.63,1.29,26.36,69.38,4,219,434.97,2154578838.51,19,6.23,1,9.97,0.9,3.82,Makkajo'xori
NMNX-15138,0-20 sm,Loy,6.2,,1.58,1.36,37.85,52.62,3,284,399.86,1351371949.16,6,11.28,1.6,8.79,0.93,2.46,Bug'doy
NTXM-205,0-20 sm,Yengil qum,5.7,1.37,1.26,1.26,20.38,88.48,2,361,442.19,1511637679.52,10,8.92,1.2,,0.83,0.94,Makkajo'xori
NMNX-197,0-20 sm,Loy,5.8,1.08,4.07,1.47,36.36,44.36,3,186,338.81,1641443678.68,6,7.83,1.2,7.74,1.02,2.4,Bug'doy
NTXM-206,0-20 sm,Loy,5.3,0.98,1.11,1.3,39.29,79.29,3,100,424.14,713587553.66,10,10.76,2.9,7.93,0.84,0.68,Makkajo'xori
NMNT-198,0-20 sm,Yengil qum,5.8,2.9,1.75,1.38,18.54,80.74,5,179,416.61,1319872874.12,9,11.51,1.3,7.96,1.03,2.71,Makkajo'xori
NTTM-167,0-20 sm,Loy,5.8,1.18,2.28,1.62,34.4,30.34,2,217,306.05,1443306521.13,13,10.11,1,8.19,0.84,2.25,Bug'doy
NMNX-15018,0-20 sm,Yengil qum,5.4,2.6,1.39,1.35,37,67.66,16,69,407.79,1337653478.81,8,11.5,1.3,,1.18,4.52,Makkajo'xori
NMNX-15139,0-20 sm,Loy,6,1.76,4.2,1.39,18.45,52.74,19,271,385.48,388569848.15,7,11.93,0.6,9.99,1.28,1.36,Bug'doy
NTXM-206,0-20 sm,Loy,5.49,,4.82,1.56,24.26,20.56,2,242,296.86,2930907579.53,18,12.65,1.9,9.93,1.06,2.1,Bug'doy
NMNX-198,0-20 sm,Yengil qum,5.37,0.86,1.99,1.42,28.55,66.2,4,266,,570143302.79,17,11.45,1.8,8.04,0.55,1.68,Makkajo'xori
NTXM-207,0-30,Yengil qum,5.95,,4.02,1.4,32.3,35.4,10,239,369.37,524765361.83,9,12.05,1.5,6.28,1.18,0.58,Paxta
NMNT-199,0-20 sm,Yengil qum,5.8,,3.1,1.39,34.72,70.47,2,259,420.67,388569848.15,9,10.38,2.8,9.06,0.72,3.61,Makkajo'xori
NTTM-168,0-20 sm,Loy,5.1,1.46,2.83,1.52,27.87,20.71,2,331,320.2,1513317648.76,13,11.1,1.2,9.83,1.22,1.79,Bug'doy
NMNX-15019,0-20 sm,Qumoq,5,2.06,1.49,,37.97,82.29,3,396,467.89,197069387.24,14,8.58,1.8,8.18,1.19,1.49,Makkajo'xori
NMNX-15140,0-20 sm,Loy,5.8,1.1,3.89,1.62,37.78,24.88,1,251,328.01,196138553.22,7,12.68,1.4,,0.86,2.44,Bug'doy
NTXM-207,0-20 sm,Yengil qum,5.8,1.05,3.16,1.3,31.14,73.22,5,205,418.54,388569848.15,12,5.58,2.2,6.86,0.29,1.45,Makkajo'xori
NMNX-199,0-30,Yengil qum,4.9,0.7,3.28,1.39,25.31,59.65,3,303,407.06,388569848.15,19,10.34,1.8,8.23,1.02,4.92,Paxta
NTXM-208,0-20 sm,Qumoq,5.4,1.71,1.1,,39.09,85.89,2,178,434.13,388569848.15,7,9.47,1.3,9.86,0.77,2.74,Makkajo'xori
NMNT-200,0-20 sm,Yengil qum,5.1,1.68,1.47,1.31,32.83,90.18,5,433,,2420321824.95,14,8.1,1.2,8.15,0.68,4.36,Makkajo'xori
NTTM-169,0-20 sm,Loy,5.1,2.02,1.1,1.34,27.48,57.03,4,214,433.05,994155980.71,17,12.85,1,7.8,0.59,3.83,Makkajo'xori
NMNX-15020,0-30,Qumoq,5.49,1.49,4.11,1.41,30.63,58.12,3,247,396.96,2338836717.86,11,8.15,1.1,7.41,1.08,2.46,Paxta
NMNX-15141,0-30,Qumoq,5.5,1.24,3.83,1.39,27.72,33.42,2,288,,1167694767.82,12,9.7,1.5,6.74,0.74,4.44,Paxta
NTXM-208,0-20 sm,Qumoq,5.3,0.74,2.17,1.4,32.86,82.65,2,433,438.39,1359226253.31,13,10.4,45.5,8.85,0.96,4.54,Makkajo'xori
NMNX-200,0-20 sm,Loy,5.4,1.11,4.42,1.5,24.62,13.48,3,220,323.07,923631263.21,17,6.12,2.2,8.23,1,2.37,Bug'doy
NTXM-209,0-20 sm,Yengil qum,6.26,0.92,0.94,1.33,15.16,89.91,5,351,463.21,204734080.68,7,,1.9,6.97,0.65,4.57,Makkajo'xori
NMNT-201,0-20 sm,Yengil qum,5.1,1.46,1.96,1.28,29.03,79.82,4,247,449.39,2676294403.64,13,10.33,2.1,,0.94,4.88,Makkajo'xori
NTTM-170,0-20 sm,Qumoq,5.1,1.13,2.17,1.36,36.26,72.47,3,306,395.81,2416146413.3,15,9.42,1.3,6.48,0.39,1.78,Makkajo'xori
NMNX-15021,0-20 sm,Yengil qum,5.8,1.67,1.53,1.35,30.44,76.73,3,165,400.56,196786212.44,7,10.68,1.1,6.31,1.23,3.94,Makkajo'xori
NMNX-15142,0-20 sm,Loy,5.8,1.12,4.92,1.47,27.7,20.21,1,215,321.82,243770123.24,5,7.97,1.7,6.73,0.57,1.48,Bug'doy
NTXM-209,0-20 sm,Loy,5.4,1.3,3.18,1.6,29.67,34.52,3,330,284.69,827796600.06,11,8.68,0.9,7.16,0.84,1.8,Bug'doy
NMNX-201,0-20 sm,Loy,6,0.75,3.36,1.29,33.06,52.7,1,121,387.64,572244264.41,13,7.52,0.7,7.34,0.97,4.18,Bug'doy
NTXM-210,0-20 sm,Loy,5.9,0.48,4.24,1.56,32.2,35.47,3,262,295.92,1895494476.58,8,,1.3,7.18,0.19,1.98,Bug'doy
NMNT-202,0-20 sm,Loy,5.81,0.81,3.51,1.36,20.08,48.22,2,195,396.69,1213748897.28,21,10.51,1,10.08,0.9,3.96,Bug'doy
NTTM-171,0-20 sm,Loy,5.1,1.07,4.76,1.6,26.75,25.91,3,260,,851066786.84,13,10.69,1.3,8.08,0.68,0.52,Bug'doy
NMNX-15022,0-20 sm,Loy,6,0.29,4.88,1.64,32.25,31.71,2,170,286.14,460674867.31,4,8.45,1.6,7.54,0.99,3.04,Bug'doy
NMNX-15143,0-20 sm,Loy,5.9,1.55,3.82,1.63,22.47,27.54,3,310,315.88,2349139922.68,9,5.39,1.6,6.69,0.9,3.94,Bug'doy
NTXM-210,0-20 sm,Loy,5.3,1.64,3.68,1.64,20.36,39.27,6,443,342.32,1260036568.45,13,10.52,1.9,7.32,1.04,3.51,Bug'doy
NMNX-202,0-20 sm,Loy,5.85,1.6,2.25,1.55,17.26,22.58,6,343,323.83,920031569.15,7,11.47,1.8,8.03,0.83,2.02,Bug'doy
NTXM-211,0-20 sm,Yengil qum,5.8,2.49,1.33,,29.35,89.33,5,284,436.95,576674876.07,5,10.94,1.7,8.06,1,0.55,Makkajo'xori
NMNT-203,0-20 sm,Loy,5.1,1.57,1.86,1.61,27.21,59.89,7,359,336.66,282410500.81,11,8.97,2.5,8.34,1,1.48,Bug'doy
NTTM-172,0-20 sm,Loy,6,1.7,4.95,1.64,32.14,10.62,15,78,304.39,737583026.94,6,12.63,1.8,8.87,1.09,3.53,Bug'doy
NMNX-15023,0-30,Qumoq,5.6,1.81,3.35,1.43,25.83,66.88,2,286,406.55,2480297729.23,8,10.51,1,8.26,0.73,1.31,Paxta
NMNX-15144,0-20 sm,Loy,5.6,0.97,0.75,1.52,19.24,55.82,2.08,219.56,362.45,54110878.81,10.86,9.3,1.63,6.35,0.66,1.44,Bug'doy
NTXM-211,0-20 sm,Yengil qum,4.7,0.82,2.91,1.41,19.02,52.21,4,175,364.42,388569848.15,15,9.82,1.2,6.51,0.4,3.32,Makkajo'xori
TSPD-2060,0-20 sm,Loy,5.07,2.31,4.61,1.5,25.49,17.72,7,274,315.85,696212271.09,20,11.94,1.8,,1.1,4.81,Bug'doy
Karta-171,0-20 sm,Loy,6.05,0.75,2.55,1.51,30.46,50.57,4,670,344.21,36926482.86,17,,2.1,6.68,0.77,1.8,Bug'doy
NTTM-173,0-20 sm,Loy,5.81,1.48,4.9,1.65,31.46,11.49,17.17,154.42,304.43,388569848.15,7.96,9.1,1.47,8.69,0.59,0.88,Bug'doy
NMNX-15265,0-20 sm,Loy,5.5,0.67,1.3,1.31,35.34,30.12,5,512,366.11,148703951.88,10,9.33,1.5,8.64,0.69,4.3,Bug'doy
NMNX-15386,0-20 sm,Qumoq,5,1.72,3.65,1.3,18.66,58.01,7,304,418.87,386196868.58,12,7.52,1.2,7.66,1.27,1.68,Makkajo'xori
NTXM-212,0-20 sm,Yengil qum,5.1,0.74,1.36,1.42,30.71,86.07,8,238,469.63,1048428271.78,13,9.79,2.7,6.38,1.33,3.66,Makkajo'xori
TSPD-2061,0-20 sm,Loy,5.2,1.97,2.38,1.38,17.52,63.79,2,251,353.18,388569848.15,8,11.46,1.2,,0.59,3.14,Bug'doy
Karta-172,0-20 sm,Loy,4.9,1.57,2.63,1.55,25.25,30.3,5,320,354.28,88105431.35,18,8.76,1.5,8.66,1.06,4.2,Bug'doy
NTTM-174,0-20 sm,Loy,5.85,0.87,4.28,1.53,37.49,28.31,1,278,301.52,47577454.4,4,9.45,1.1,6.42,0.95,2.22,Bug'doy
NMNX-15507,0-20 sm,Loy,5.85,1.24,0.56,1.35,35.06,90.19,2,285,425.11,344814068.21,7,10.49,1.2,7.78,0.35,4.43,Makkajo'xori
NMNX-15628,0-20 sm,Loy,6,1.83,3.61,1.61,31.2,29.68,15,109,372.09,813793553.8,6,11.29,1.3,7.88,0.73,4.75,Bug'doy
NTXM-213,0-20 sm,Loy,6,1.41,3.65,1.55,16.19,29.07,4,102,314.08,1751467091.06,9,7.85,1.3,8.19,1.29,3.32,Bug'doy
TSPD-2062,0-20 sm,Loy,6,2.19,2.78,1.44,21.82,31.5,3,164,298.1,289530670.76,8,10.26,2.1,8.12,1.01,3.86,Bug'doy
Karta-173,0-20 sm,Loy,5.91,1.73,4.5,1.64,36.39,20.66,5,333,327.97,107100743.54,11,8.9,2.8,6.62,0.9,2.81,Bug'doy
NTTM-175,0-20 sm,Loy,6.4,1.81,2.69,1.53,32.83,33.29,68,581,311.64,762002627.37,8,11.25,3.4,7.61,0.85,4.76,Bug'doy
NMNX-15749,0-20 sm,Loy,4.9,1.52,2.37,1.38,31.64,32.21,7,293,332.94,1657903594.5,17,8.85,2.2,8.5,0.55,1.48,Bug'doy
NMNX-15870,0-20 sm,Yengil qum,6.55,0.3,0.57,,35.7,88.69,3,469,428.28,2072649365.12,9,8.33,2.1,,0.92,0.92,Makkajo'xori
NTXM-214,0-20 sm,Loy,5.3,1.66,4.56,1.55,17.49,18.84,3,291,318.45,125133143.6,10,6.65,1.2,,1,0.84,Bug'doy
TSPD-2063,0-20 sm,Qumoq,5.2,1.8,2.06,1.31,38.98,71.81,4,236,436.98,398525504.12,14,8.52,1.3,8.31,0.79,3.35,Makkajo'xori
Karta-174,0-20 sm,Loy,5.3,1.35,4.84,1.63,38.96,17.36,5,281,281.91,1922616712.71,8,7.5,1.1,9.04,0.37,3.99,Bug'doy
NTTM-176,0-20 sm,Loy,5.4,,3.15,1.29,29.42,61.23,5,225,359.39,997790952.39,10,11.1,1.3,6.14,0.92,2.5,Makkajo'xori
NMNX-15991,0-20 sm,Loy,5.1,0.83,2.39,1.43,25.36,40.8,4,425,338.66,1511028514.02,14,8.02,1.2,7.37,0.88,0.94,Bug'doy
NMNX-16112,0-20 sm,Loy,6.74,2.03,3.66,1.54,25.18,33.89,7,548,340.57,2753299891.48,8,9.34,1.6,7.95,0.53,3.58,Bug'doy
NTXM-215,0-20 sm,Yengil qum,6,1.43,0.58,1.28,28.15,86.55,2,192,445.9,1789192651.49,7,7.94,1,7.51,0.72,4.93,Makkajo'xori
TSPD-2064,0-20 sm,Qumoq,5.91,2.62,1.97,1.24,25.21,86.69,1,304,402.17,1122784899.82,15,,1,7.98,0.94,4.58,Makkajo'xori
Karta-175,0-20 sm,Qumoq,6.47,1.77,1.47,1.32,23.78,72.46,188,1403,424.82,657037311.78,22,8.73,5.1,8.17,0.94,1.62,Makkajo'xori
NTTM-177,0-20 sm,Yengil qum,5.4,1.23,0.77,1.28,39,93.64,4,315,427.88,1362317161.88,9,6.88,1.2,8.63,0.45,0.56,Makkajo'xori
NMNX-1291,0-20 sm,Qumoq,5.7,1.54,0.72,,33.07,90.5,1,388,455.43,343354767.9,6,13.13,0.8,9.09,0.9,0.59,Makkajo'xori
NMNX-196,0-20 sm,Yengil qum,5.2,1.9,2.69,1.47,29.05,84.8,6,418,457.75,2105271662.19,13,9.11,1.6,8.8,0.86,4.79,Makkajo'xori
NTXM-205,0-20 sm,Yengil qum,5.2,1.98,1.92,,38.08,76.78,3,217,382.46,1409061357.07,17,7.48,0.9,7.75,1.18,0.55,Makkajo'xori
NMNX-197,0-20 sm,Loy,4.9,,4.5,1.58,17.42,12.23,6,186,324.37,388569848.15,16,9.51,1.3,8.21,1.02,2.39,Bug'doy
NTXM-206,0-20 sm,Loy,5.8,1.44,3.08,1.55,15.39,23.96,12,659,329.97,1777364668.08,8,10.21,2.3,7.09,1.17,4.69,Bug'doy
NMNT-198,0-20 sm,Qumoq,5.9,1.46,1.44,,27.23,79.17,6,289,400.65,844430919.84,9,8.47,2.9,9.33,0.94,4.71,Makkajo'xori
NTTM-167,0-20 sm,Loy,6,0.92,4.95,1.55,30.1,28.92,2.82,319.74,315.92,2236911884.95,7.78,8.51,2.8,7.92,1.21,4.89,Bug'doy
NMNX-15259,0-30,Yengil qum,6.4,0.69,3.92,1.39,30.59,54.87,2,366,403.77,465520361.27,8,,1.7,9.02,1,3.41,Paxta
NMNX-15380,0-20 sm,Loy,5.2,1.57,,,35.29,101.83,5,277,448.56,152409390.58,22,7.03,0.9,7.11,1.22,0.92,Makkajo'xori
NTXM-206,0-20 sm,Qumoq,5.1,0.53,1.08,,39.11,88.11,3,275,455.41,242759759.13,17,7.22,1.2,8.63,0.67,2.93,Makkajo'xori
NMNX-198,0-20 sm,Loy,5.87,1.25,3.67,1.54,19.59,38.23,3.43,182.23,354.26,2329566989.3,6.13,10.74,0.96,,1.22,1.07,Bug'doy
NTXM-207,0-20 sm,Loy,5.3,0.47,1.68,1.32,36.17,51.38,3,278,343.4,995374512.5,14,12.32,1.3,8.09,0.88,3.61,Bug'doy
NMNT-199,0-20 sm,Yengil qum,5.2,2.03,0.91,,26.44,91.54,5,463,465.32,173143672.79,17,11.77,1.6,6.93,0.97,3.15,Makkajo'xori
NTTM-168,0-20 sm,Loy,6.4,0,1.57,1.5,33.44,59.28,4,281,375.37,1022471094.04,6,7.86,1,7.89,1.07,3.11,Bug'doy
NMNX-15260,0-20 sm,Loy,5.91,0.48,4.44,1.62,17.39,15.99,2,269,337.69,982327118.66,11,7.24,1.8,8.58,1.03,1.26,Bug'doy
NMNX-15381,0-20 sm,Loy,5.8,1.85,4.49,1.52,25.43,46.04,3,230,330.61,629497239.59,7,7.22,1.2,8.75,0.9,2.89,Bug'doy
NTXM-207,0-20 sm,Qumoq,5.8,1.19,,,34.13,93.58,11,447,455.13,125431722.35,8,9.27,2,8.24,0.49,4.56,Makkajo'xori
NMNX-199,0-20 sm,Yengil qum,6.11,1.35,1.26,1.35,29.41,84.16,2,215,383.42,727696998.49,11,8.45,1.2,6.89,0.78,0.96,Makkajo'xori
NTXM-208,0-20 sm,Loy,5.3,1.15,3.62,1.64,21.29,20.09,3,288,281.98,2322922729.82,12,7.2,1.1,9.78,0.66,2.94,Bug'doy
NMNT-200,0-20 sm,Loy,6.4,2.19,4.22,1.35,32.93,54.33,5,146,343.38,1948073300.09,6,12.38,0.6,7.04,0.65,4.64,Bug'doy
NTTM-169,0-20 sm,Loy,6.9,1.13,1.84,1.58,20.86,66.67,10,259,374.84,67409684.14,6,7.14,2.2,10.95,0.99,3.73,Bug'doy
NMNX-15261,0-20 sm,Qumoq,6.11,0.85,1.23,,16.07,87.97,1,279,458.38,64818405.5,9,10.43,1.4,9.82,1,4.69,Makkajo'xori
NMNX-15382,0-20 sm,Loy,5.3,2.07,3.6,1.51,28.72,15.82,3,190,319.26,1034318072.13,10,9.25,0.8,8.69,1.03,2.07,Bug'doy
NTXM-208,0-20 sm,Yengil qum,6.01,0.52,0.94,1.27,33.39,91.61,2.5,168,461.1,1104063914.4,8.4,10.16,1.1,8.2,1.52,1.59,Makkajo'xori
NMNX-200,0-20 sm,Loy,5.4,1.3,4.04,1.39,32.54,58.97,6,387,390.85,2522774258.35,13,11.14,1.3,7.04,0.85,0.5,Makkajo'xori
NTXM-209,0-20 sm,Loy,5.3,0.94,3.6,1.47,16.57,49.76,7,383,361.79,392697008.33,12,,1.7,8.8,1.05,0.8,Bug'doy
NMNT-201,0-20 sm,Loy,5.2,1.87,4.9,1.62,21.33,18.4,3,143,324.55,597891128.92,13,7.95,0.7,7.81,,4.75,Bug'doy
NTTM-170,0-20 sm,Loy,6.01,1.27,2.9,1.54,21.76,31.36,0.05,170,318,673597359.25,7.7,9.65,1.1,7.9,0.76,1.11,Bug'doy
NMNX-15262,0-20 sm,Loy,6.01,1.38,0.71,1.26,32.83,86.26,0.9,238,416.32,1257110615.08,9.1,12.13,1.4,7.26,0.8,3.43,Makkajo'xori
NMNX-15383,0-30,Yengil qum,5.9,1.66,3.56,1.55,15.54,46.77,11,533,403.79,204194157.34,10,7.79,2.3,6.69,0.79,3.15,Paxta
NTXM-209,0-20 sm,Loy,5.97,0.24,4.95,1.42,37.95,36.57,2,203,320.86,157347956.8,14,8.51,1.1,8.59,0.81,2.41,Bug'doy
NMNX-201,0-20 sm,Loy,6.11,,1.35,1.34,23.48,61.84,0.05,130,368.58,126006015.2,7.5,10.38,1,6.01,1.03,1.46,Makkajo'xori
NTXM-210,0-20 sm,Loy,6.01,1.97,3.88,1.57,26.56,36.57,1.9,169,325.44,2048823530.73,11.7,10.52,1.7,9.57,0.93,3.22,Bug'doy
NMNT-202,0-30,Loy,5.3,2.11,3.63,1.51,20.94,38.66,4,248,343.49,388569848.15,10,10.18,1.3,6.45,0.85,1.17,Bug'doy
NTTM-171,0-20 sm,Yengil qum,6.01,2.12,2.89,1.39,36.9,72.13,2.6,111,456.74,388569848.15,6.9,7.86,1.2,7.8,1.02,2.18,Makkajo'xori
NMNX-15263,0-20 sm,Yengil qum,5.4,2.24,0.57,1.34,29.34,84.26,6,501,416.52,388569848.15,10,11.23,1.4,6.28,0.8,2.83,Makkajo'xori
NMNX-15384,0-30,Yengil qum,5.6,1.07,1.25,1.24,23.35,81.88,1,188,424.27,2067867590.66,12,10.41,1.1,8.77,0.78,4.86,Makkajo'xori
NTXM-210,0-20 sm,Yengil qum,6.4,2.33,1.08,1.28,19.92,87.28,9,286,476.21,378929545.03,6,7.2,2.4,8.76,0.77,2.91,Makkajo'xori
NMNX-202,0-30,Loy,6.37,0.98,3.37,1.58,20.15,46.53,4.7,79,353.67,1751734797.07,5,11.16,0.7,8.94,0.82,1.49,Bug'doy
NTXM-211,0-20 sm,Qumoq,5.85,0.94,0.93,,18.72,82.91,3,106,373.9,1373429639.46,8,10.27,0.9,7.68,1.12,1.02,Makkajo'xori
NMNT-203,0-30,Yengil qum,6.01,1.13,0.68,,15.7,91,2,123,444.7,677157487.47,7,9.31,1.4,7.59,0.91,4.08,Makkajo'xori
NTTM-172,0-20 sm,Loy,6.01,2.07,0.75,,32.77,91.16,1,108,422.93,388569848.15,5.8,8.44,1.6,7.67,0.94,4.24,Makkajo'xori
NMNX-15264,0-30,Yengil qum,6.3,1.73,0.7,1.44,28.02,59.57,8,606,417.99,118863478.96,8,9.09,2.2,6.77,1.17,1.75,Makkajo'xori
NMNX-15385,0-20 sm,Loy,5.9,1.03,3.94,1.51,19.92,46.72,5.4,259,359.46,49936615.22,0.05,10.97,0.8,7.54,0.7,1.51,Bug'doy
NTXM-211,0-30,Loy,5.2,0.77,4.7,1.65,38.73,13.97,4,202,,388569848.15,13,11.62,1.7,8.99,1.08,1.07,Bug'doy
NMNX-203,0-20 sm,Qumoq,5.9,0.99,0.55,1.27,16.37,98.19,2.3,197,463.64,2870027275.11,8.1,8.77,0.9,9.38,1.1,2.23,Makkajo'xori
NTXM-212,0-30,Yengil qum,5.2,1.41,2.97,1.28,37.8,72.09,8,454,469.3,1590284391.83,10,8.59,1.7,6.68,1.31,1.69,Makkajo'xori
NMNT-204,0-20 sm,Loy,6.37,2.34,4.09,1.42,26.16,35.23,5.1,88,345.5,509231365.83,5,,0.9,6.91,0.75,2.02,Bug'doy
NTTM-173,0-20 sm,Yengil qum,5.83,2.26,3.63,1.45,24.13,45.52,2,321,381.32,104769500.63,6,12.61,1.5,6.88,0.34,0.99,Makkajo'xori
NMNX-15265,0-20 sm,Loy,5.2,1.11,4.32,1.57,36.41,33.66,3,236,313.99,158752447.05,8,7.83,1,9.4,1.02,3.88,Bug'doy
NMNX-15386,0-30,Qumoq,6.62,2,2.11,1.27,30.53,96.28,1.7,312,429.07,816668129.32,11.7,11.63,1,,0.65,1.92,Makkajo'xori
NTXM-212,0-20 sm,Loy,6.37,1.82,4.64,1.33,36.83,27.75,2,118,307.43,566569444.48,7.3,6.83,1.6,,0.84,2.27,Bug'doy
TSPD-2061,0-20 sm,Qumoq,5.4,1.2,1.7,1.52,19.78,82.01,12,329,,1151601690.43,10,7.37,1.9,7.89,0.53,1.6,Makkajo'xori
Karta-172,0-20 sm,Yengil qum,5,1.56,1.48,1.4,16.24,75.02,5,288,421.2,162343961.95,8,11.18,1.6,7.29,1.36,2.59,Makkajo'xori
NTTM-174,0-30,Loy,4.8,0.42,3.35,1.59,33.24,15.64,4,173,324,388569848.15,7,12.67,1.6,7.84,1.01,3.82,Bug'doy
NMNX-15507,0-20 sm,Yengil qum,6.8,1.98,1.93,1.28,24.39,82.66,1,267,429.78,74117933.05,4,8.58,1.1,,0.81,2.19,Makkajo'xori
NMNX-15628,0-30,Qumoq,5.9,1.26,2.36,1.29,26.69,66.92,1,312,367.98,340221017.31,4,,1.3,9.03,0.81,3.01,Makkajo'xori
NTXM-213,0-20 sm,Loy,5.9,0.38,2.79,1.61,28.25,26.39,0.05,304,300.67,529816126.46,5.5,8.34,1.2,9.84,,1.62,Bug'doy
TSPD-2062,0-30,Loy,4.9,1.07,2.77,1.58,36.97,59.63,2,367,381.66,102325019.57,12,8.77,1.2,9.1,1.11,4.62,Bug'doy
Karta-173,0-20 sm,Loy,5.68,0.88,2.49,1.43,30.45,37.06,1,154,383.38,345186675.75,5,9.27,1.5,6.17,0.68,4.04,Bug'doy
NTTM-175,0-30,Qumoq,5,0.86,2.27,1.32,24.3,77.46,5,257,424.5,562211020.66,10,10.35,1.3,10.2,1.02,1.26,Makkajo'xori
NMNX-15749,0-20 sm,Loy,5.4,2.06,2.11,1.4,19.3,32.42,3,289,333.14,233905476.42,7,10.03,1.4,7.85,1.2,2.23,Bug'doy
NMNX-15870,0-30,Qumoq,5.68,0.81,0.53,1.27,34.52,77.58,0.05,100,464.83,1712311386.68,2.9,6.32,1.6,9.57,0.66,1.64,Makkajo'xori
NTXM-214,0-20 sm,Yengil qum,4.9,1.58,3.23,1.31,37.56,72.96,6,305,368.08,82079582.47,9,12.35,2.5,,1.2,0.64,Makkajo'xori
TSPD-2063,0-30,Loy,5.7,,2.92,1.46,34.44,53.07,7,469,358.51,2105790002.17,6,7.68,1.6,8.29,0.86,3.31,Bug'doy
Karta-174,0-20 sm,Loy,5.4,1.03,4.38,1.64,39.34,16.25,5,269,296.43,970163168.49,12,8.01,2.4,8.49,0.8,1.66,Bug'doy
NTTM-176,0-30,Qumoq,6.62,1.64,4.68,1.47,21.1,69.25,0.7,398,425.26,229405582.82,5.1,8.18,2,7.98,1.09,1.79,Makkajo'xori
NMNX-15991,0-20 sm,Loy,6.5,2.16,4.31,1.59,16.43,22.39,3,230,309.93,1201573305.91,4,7.03,1.2,7.48,0.43,2.33,Bug'doy
NMNX-16112,0-30,Loy,6.8,1.17,4.64,1.55,31.77,21.38,1,271,302.17,115822788.05,5,9.2,1.3,8.86,0.82,1.42,Bug'doy
NTXM-215,0-20 sm,Loy,5.58,1.67,4.47,1.51,24.12,32.43,1.3,308,351.21,173167528.44,11.3,10.83,1.8,6.84,1.23,3.07,Bug'doy
TSPD-2064,0-30,Loy,6.62,,2.06,1.25,34.34,67.99,1.4,244,421.97,64615791.82,7.1,10.97,1.5,,0.67,1.86,Makkajo'xori
Karta-175,0-20 sm,Yengil qum,5.58,0.92,2.64,1.4,25.66,63.41,1.1,317,380.64,388569848.15,10.5,12.45,0.8,7.45,0.85,1.86,Makkajo'xori
NTTM-177,0-30,Yengil qum,5.58,0.76,2.89,1.31,31.9,82.33,1.2,205,423.55,134006954,10,10.98,1.2,9.61,1.18,1.01,Makkajo'xori
NMNX-16233,0-20 sm,Loy,5.5,2.19,4.6,1.56,29.49,34.34,5,310,352.12,88959140.85,9,10.23,1.1,6.49,1.15,4.59,Bug'doy
NMNX-16354,0-30,Loy,5.4,1.27,1.91,1.6,20.19,74.04,6,216,396.76,679863504.67,6,10.48,1.7,9.28,0.99,4.67,Makkajo'xori
NTXM-216,0-20 sm,Loy,5.58,1.28,4.34,1.58,31.65,23.32,0.05,121,351.06,388569848.15,7.1,10.54,1,7.03,0.59,1.64,Bug'doy
TSPD-2065,0-30,Loy,4.9,1.74,3.77,1.63,18.29,35.48,2,252,283.43,1546475427.91,14,12.62,2.5,8.95,0.65,1.35,Bug'doy
Karta-176,0-20 sm,Loy,5.58,1.5,3.39,1.56,30.67,20.55,3,110,289.04,1038603248.67,7.4,11.33,0.8,8.08,0.79,1.7,Bug'doy
NTTM-178,0-30,Loy,7.8,1.09,5,1.56,15.58,17.04,3,333,339.75,1212031306.32,4,9.42,1.4,6.57,0.97,1.28,Bug'doy
NMNX-1292,0-20 sm,Loy,4.3,2.19,2.77,1.35,32.54,54.14,9,142,351.1,488803776.58,14,9.12,2.3,7.06,1.35,1.55,Bug'doy
NMNX-197,0-30,Loy,7.75,1.41,1.83,1.32,37.66,85.96,2.5,84,415.17,109222685.02,0.05,9.51,1.4,7.27,0.67,1.73,Makkajo'xori
NTXM-206,0-20 sm,Loy,4.8,1.64,3.72,1.31,19.01,46.9,8,352,350.69,148323387.88,16,11.09,1.2,9.82,1.06,2.37,Bug'doy
NMNX-198,0-30,Loy,7.75,1.38,1.04,1.3,21.79,58.6,0.05,127,395.75,2944830000.26,7,10.37,0.9,7.95,0.46,3.9,Makkajo'xori
NTXM-207,0-20 sm,Yengil qum,6.8,1.91,1.29,1.27,32.97,86.21,5,238,457.15,2973938571.55,3,11.91,0.8,9.12,1.06,1.22,Makkajo'xori
NMNT-199,0-30,Loy,5.68,0.51,2.84,1.38,16.68,60.17,0.8,89,406.33,388569848.15,8.3,7.9,0.6,7.5,1,3.06,Bug'doy
NTTM-168,0-20 sm,Qumoq,5.34,1.33,1.4,1.25,38.2,90.37,2,182,439.29,67278840.76,10,7.88,0.7,8.1,1.05,3.9,Makkajo'xori
