Namuna,Qatlam (sm),Mexanik tarkib,pH,Gumus (%),Tuproq EC (mS/cm),Tuproq zichligi (g/sm3),DNS (%),Azot (mg/kg),Fosfor (mg/kg),Kaliy (mg/kg),Mg (mg/kg),Mikroorganizmlar (CFU/g),S (mg/kg),Fe (mg/kg),Zn (mg/kg),Mn (mg/kg),Cu (mg/kg),B (mg/kg),Ekin
NTXM-269,0-30,Qumoq,7.63737841,1.99,2.81,1.49,29.96,101,37,18,34.711394454847,2842955487.96,14.04,9.23,7,9.63,3.10708011471544,1.68,Makkajo'xori
NMNX-261,0-20 sm,Yengil qum,6.200671976,1.41,4.47,1.52,15.87,106,46,20,31.3844190034741,1229389976.3,15.19,,2.98831272141865,6.83,1.99481508569039,2.56,Makkajo'xori
NTXM-270,0-20 sm,Qumoq,6.364729934,1.69,0.89,1.37,37.37,113,38,20,44.7466650391694,394077000.68,23.71,10.23,3.13695032659399,8.26,2.67102470949588,1.67,Makkajo'xori
NMNT-262,0-20 sm,Yengil qum,6.913678684,2.29,4.86,1.63,35.81,102,53,21,60,1801350307.72,10.33,9.88,2.43905731139349,6.47,2.91671320934724,2.9,Makkajo'xori
NTTM-231,0-20 sm,Qumoq,7.766259769,1.1,3.65,1.5,20.55,110,39,18,34.7644655129826,504108109.36,24.57,9.02,4.51407367881317,6.86,2.78777738247657,,Makkajo'xori
NMNX-29783,0-30,Qumoq,7.55606399,2.17,3.11,1.51,28.13,107,58,15,59.8101865442524,467045982.24,22.8,9.49,5.38530931780805,9.19,2.4928060593643,1.81,Makkajo'xori
NMNX-29904,0-20 sm,Qumoq,7.288377241,,2.01,1.31,37.01,120,60,15,39.5080001300465,1257407587.48,19.88,7.39,2.69546203640354,7.12,4,1,Makkajo'xori
NTXM-270,0-20 sm,Yengil qum,7.261313694,0.5,4.59,1.47,19.6,91,21,26,32.4456223373258,579081664.27,27.18,11.3,2.83789447475411,6.66,1.42090447184875,1.61,Makkajo'xori
NMNX-262,0-20 sm,Yengil qum,7.235070264,0.99,4.4,1.38,24.75,107,21,26,52.6588054638904,64344174.31,28.28,9.05,5.17683621133699,7.76,1.86527721646733,,Makkajo'xori
NTXM-271,0-20 sm,Loy,7.18915558,1.61,1.88,1.24,21.08,83,38,35,28.6940691469132,388569848.15,15.72,9.79,3.22349899699827,7.82,2.73177488598133,2.71,Makkajo'xori
NMNT-263,0-30,Gill,6.431899748,1.85,2.98,1.61,15.12,108,24,31,54,270582342.29,16.14,9.49,2.2062518758663,7.46,2.09369608537496,1.24,Makkajo'xori
NTTM-232,0-30,Gill,6.42321105,1.53,4.32,1.58,27.63,116,28,34,38.4395972916102,55528949.34,19.99,11.35,2.04954915089406,6.75,2.94872027495766,1.76,Makkajo'xori
NMNX-29784,0-20 sm,Qumoq,6.869720196,,2.23,1.52,30.1,116,23,25,44.5967693213334,320212754.17,23.48,10.2,2.55859547704743,8.4,2.28178644025925,2.38,Makkajo'xori
NMNX-29905,0-20 sm,Yengil qum,6.973839707,0.79,1.66,1.4,18.3,109,31,27,35.13706103256,978949326.73,15.51,8.53,1.24926823341769,6.55,1.2,2.76,Makkajo'xori
NTXM-271,0-20 sm,Qumoq,7.184801627,,1.7,1.28,23.12,89,25,34,33.4299966684452,149903142.05,19.97,7.43,4.13607270650246,8.91,2.69316546508509,,Makkajo'xori
NMNX-263,0-20 sm,Yengil qum,6.351823783,0.76,4.56,1.62,24.26,118,18,32,58.7068972120334,264513878.45,17.06,8.36,4.57100297231648,9.33,1.50057802103442,1.36,Makkajo'xori
NTXM-272,0-30,Loy,6.392048018,1.95,3.92,1.35,38.49,111,32,34,47.7568531852281,659724382.82,15.23,6.51,5.21309229963539,,2.06901313637001,2.36,Makkajo'xori
NMNT-264,0-20 sm,Qumoq,6.119892347,0.94,1.24,,20.8,84,36,28,15,388569848.15,21.76,12.72,6.34458934583043,8.14,1.74488545934757,2.36,Makkajo'xori
NTTM-233,0-20 sm,Qumoq,6.910823945,1.8,1.19,1.53,30.05,85,33,25,53.423381229129,1322619161.45,27.75,7.9,2.34729377343782,7.43,2.71320434050646,,Makkajo'xori
NMNX-29785,0-30,Gill,6.501157208,0.75,2.24,1.64,23.17,99,15,27,21.0455329213851,384199848.46,13.96,9.61,4.3848150568875,7.11,3.2468737686066,2.34,Makkajo'xori
NMNX-29906,0-30,Gill,7.027585559,0.72,3.19,1.35,33,81,30,31,43.2356973700996,1140633498.03,15.14,12.22,4.20392404974871,10.05,1.9582904397521,1.13,Makkajo'xori
NTXM-272,0-20 sm,Yengil qum,7.13411409,1.84,3.24,1.34,36.35,95,39,29,38.977880614317,388569848.15,12.93,9.67,5.70400237243452,6.56,1.75168727787068,1.21,Makkajo'xori
TSPD-2121,0-20 sm,Qumoq,6.647765997,1.34,1.01,1.32,33.7,81,34,30,34.1724300188809,150551141.14,11,8.18,3.97863517250608,6.59,2.06380607963162,1.2,Makkajo'xori
Karta-232,0-20 sm,Yengil qum,6.703270635,2.49,2.31,,25.48,80,15,28,47.3387413616825,535927705.21,29.54,7.61,4.46245450763216,9.22,2.23506461194275,1.6,Makkajo'xori
NTTM-234,0-30,Gill,7.493191968,1.1,1.78,1.42,19.07,104,20,26,40.1889952570758,388569848.15,16.24,9.25,1,9.22,3.82847545114821,2.47,Makkajo'xori
NMNX-30027,0-30,Gill,6.724688503,2.29,4.37,1.63,29.62,109,29,28,42.8982757409844,388569848.15,26.33,,2.63685446217362,8.05,3.5,2.4,Makkajo'xori
NMNX-30148,0-20 sm,Yengil qum,6.043485685,1.85,4.03,1.37,18.93,100,32,26,44.8402303620696,1638173454.96,19.71,12.55,5.95581118348258,9.81,3.22361365820039,1.27,Makkajo'xori
NTXM-273,0-20 sm,Loy,7.101661011,2.22,1.52,1.46,20.67,100,24,28,31.9952438255406,1304713773.05,21.16,6.16,2.86428556112532,7.1,2.93413159121896,2.21,Makkajo'xori
TSPD-2122,0-20 sm,Yengil qum,7.466900683,1.38,1.88,1.27,16.23,83,21,28,37.2817078117834,1002262913.88,22.8,8.56,1.5,9.58,2.76388218783228,2.1,Makkajo'xori
Karta-233,0-20 sm,Yengil qum,6.877799264,,,,16.74,120,23,28,62.4000312959559,341329084.41,29.89,11.02,6,8.78,2.1188899870372,2.05,Makkajo'xori
NTTM-235,0-20 sm,Yengil qum,6.410992833,2.03,0.91,1.3,18.04,104,26,30,61.3658317340887,520586172.97,29.15,10.93,5.13095472474635,7.72,2.03486021911332,2.31,Makkajo'xori
NMNX-30269,0-20 sm,Yengil qum,7.393825704,1.33,0.81,,35.69,108,33,31,52.2674157768875,2007454812.15,21.81,9.91,6,7.24,3.25643801568048,1.28,Makkajo'xori
NMNX-30390,0-30,Gill,7.482414225,1.49,3.9,1.56,19.48,91,25,26,22.9729121552604,110328636.47,14.29,9.19,1.34495668235704,8.17,2.01003769329513,1.83,Makkajo'xori
NTXM-274,0-20 sm,Loy,6.081172981,1.22,3.9,1.36,18.59,86,26,27,34.0346184592711,1354585582.85,15.8,10.26,5.37769812658012,7.27,1.9050762438291,,Makkajo'xori
TSPD-2123,0-30,Gill,6.516312148,0.47,3.08,1.6,37.62,98,18,27,31.8116529993676,304261138.45,10.83,11.71,4.30732839133177,8.19,2.9091835298813,,Makkajo'xori
Karta-234,0-20 sm,Yengil qum,6.043330951,1.38,3.42,1.64,34.54,111,27,31,33.4051514688722,408546253.59,24.58,8.42,7,,2.22168549763302,2.39,Makkajo'xori
NTTM-236,0-20 sm,Loy,6.959404135,1.03,2.02,1.24,18.1,84,39,35,25.7090183731341,145176088.5,20.26,10.72,6.78693816249054,5.75,3.77487027279612,2.3,Makkajo'xori
NMNX-30511,0-30,Loy,7.238109556,1.72,3.5,1.38,25.75,98,27,27,33.926330708661,1694478431.79,25.78,9.12,7,8.15,2.3726998807353,2.35,Makkajo'xori
NMNX-30632,0-20 sm,Yengil qum,7.234258375,,3.43,1.38,36.06,118,21,34,37.2486084108781,900993792.34,17.12,11.09,3.70705864701212,,3.08485008983348,1.69,Makkajo'xori
NTXM-275,0-30,Gill,6.691541233,2,3.07,1.5,16.47,103,27,31,47.2147799927682,2572954893.81,28.79,11.38,4.71810176637039,10.4,1.50744774114858,2.32,Makkajo'xori
TSPD-2124,0-20 sm,Loy,6.809593554,2.72,3.66,1.54,24.91,82,24,33,45.7404822684562,388569848.15,27.32,8.92,6,7.47,1.57702743837924,1.82,Makkajo'xori
Karta-235,0-20 sm,Yengil qum,6.485761419,3.65,1.89,1.58,25.48,86,31,35,46.599963998373,609485383.59,24.46,10.04,3.39961849699889,8.63,2.24368441850676,1.77,Makkajo'xori
NTTM-237,0-20 sm,Qumoq,6.784460602,4.05,1.64,,21.05,88,35,35,,1321557087.92,28.21,9.9,1.2,6.95,2.84169209758975,1.49,Makkajo'xori
NMNX-30753,0-20 sm,Yengil qum,7.167092586,,0.73,,36.03,84,27,29,37.0561238339145,531536850.88,28.39,7.92,5.23258277515423,9.42,2.65765210511059,1.15,Makkajo'xori
NMNX-30874,0-20 sm,Yengil qum,6.73410539,4.41,2.45,1.55,38.57,120,40,33,69.5198024525967,1116044971.06,14.68,,3.97511244893398,6.1,1.96844043242168,1.58,Makkajo'xori
NTXM-276,0-20 sm,Qumoq,6.779984384,3.78,1.79,1.52,19.5,106,40,30,38.1188193971377,2380846051.96,16.61,11.35,2.94449931417544,10.02,2.46378072483522,1.76,Makkajo'xori
TSPD-2125,0-20 sm,Qumoq,7.277422738,4.98,1.57,1.39,34.71,113,21,33,36.0481640109355,106718082.65,22.59,10.03,4.46723527364794,10.7,1.93225805150486,,Makkajo'xori
Karta-236,0-20 sm,Loy,7.21270048,3.5,2.05,1.58,30.56,117,34,25,34.0147532590562,1046895225.02,27.43,11.51,3.18493198724643,6.26,1.77046553540728,2.38,Makkajo'xori
NTTM-238,0-20 sm,Yengil qum,7.487266991,3.5,3.13,1.49,35.51,80,30,25,33.9346531583042,388569848.15,12.74,10.59,4.27777904535432,8.22,2.23135545021174,1.72,Makkajo'xori
NMNX-1352,0-20 sm,Qumoq,7.231166546,4.22,3.58,1.31,30.17,88,21,27,48.5997053372287,473692727.45,22.56,9.42,3.5613297469948,5.72,3.43583956599708,1.84,Makkajo'xori
NMNX-257,0-20 sm,Yengil qum,6.559817161,3.99,3.17,1.52,23.01,113,33,34,36.4462474336731,2610984560.68,21.84,10.99,1.2,7.39,1.87434122968062,2.43,Makkajo'xori
NTXM-266,0-20 sm,Yengil qum,6.979590627,3.38,3,1.3,34.4,87,23,28,39.2793705610297,1992210238.48,24,9.12,2.37764738028057,9.09,1.72313124625611,2,Makkajo'xori
NMNX-258,0-30,Gill,6.779230041,3.03,1.74,1.36,24.92,113,15,29,33.9277396789466,438911348.21,26.64,8.04,3.55581859453035,8.95,3.57249531352808,1.8,Makkajo'xori
NTXM-267,0-20 sm,Yengil qum,6.217974349,4.64,2.64,1.4,31.48,98,29,30,19.9370277172911,863372021.59,25.8,10.28,3.00476946707432,7.23,2.70328732825448,1.32,Makkajo'xori
NMNT-259,0-20 sm,Loy,7.205078785,2.99,2.15,1.3,36.47,97,29,27,50.2611788481788,388569848.15,26.34,9.54,4.27094224228257,7.8,2.57220182379646,1.48,Makkajo'xori
NTTM-228,0-20 sm,Yengil qum,6.854011265,2.26,3.72,1.47,31.96,85,35,32,27.3193924665675,398540830.6,22.37,8.27,5.38182272344085,7.94,1.92945649370411,1.68,Makkajo'xori
NMNX-30021,0-20 sm,Loy,6.246872394,2.59,3.3,1.34,20,82,29,35,50.9581559147458,839082477.95,15.16,9.51,2.66736953700553,6.95,3.46892242216462,1.01,Makkajo'xori
NMNX-30142,0-30,Qumoq,6.911066044,2.11,2.95,1.54,23.82,103,33,25,52.0299166615822,472044512.78,15.11,8.46,2.8994380666196,10.55,2.53808887425927,2.5,Makkajo'xori
NTXM-267,0-20 sm,Yengil qum,6.777417989,4.55,3.56,1.61,35.09,112,17,28,26.6076512337786,278548078.03,29.45,8.45,5.15109434635193,10.38,2.94353432205921,,Makkajo'xori
NMNX-259,0-20 sm,Loy,6.273741983,2.84,1.64,1.45,22.02,99,19,33,30.1989523661921,252855998.11,22.47,10.45,4.62585622609414,6.67,2.01234318791808,1.1,Makkajo'xori
NTXM-268,0-30,Gill,6.906124587,1.39,3.74,1.58,18.09,120,20,34,31.3644833110679,617710216.34,18.75,6.69,2.88777412744295,10.83,2.17097754964109,2.95,Makkajo'xori
NMNT-260,0-20 sm,Loy,7.162802357,5.55,0.92,,35.66,114,27,28,47.6479809402477,99494865.03,14.75,6.64,5.41801255989334,8.62,1.68110253609812,2.05,Makkajo'xori
NTTM-229,0-20 sm,Yengil qum,6.955787351,2.94,4.82,1.47,19.33,100,40,35,,388569848.15,25.95,6.8,4.47603333186667,8.75,2.40034075469263,1.39,Makkajo'xori
NMNX-30022,0-20 sm,Yengil qum,6.971963169,2.38,3.35,1.59,30.67,108,35,25,70,1952074581.79,26.96,12.74,2.55140399484233,8.35,3.16277300859611,,Makkajo'xori
NMNX-30143,0-20 sm,Loy,6.840927967,1.56,3.69,1.61,28.73,115,31,30,15,2481625996.78,20.05,11.58,2.13307384554155,8.55,1.5,,Makkajo'xori
NTXM-268,0-20 sm,Yengil qum,6.536676653,2.79,1.88,1.54,21.35,87,28,30,28.9988558814007,2861353655.76,17.76,7.33,3.02231970970774,6.73,2.10669909862182,2.57,Makkajo'xori
NMNX-260,0-20 sm,Loy,6.089443603,1.91,4,1.49,27.09,82,24,26,22.8392170993746,57395525.96,18.79,9.31,4.26585468261234,6.61,2.12884294571158,1.4,Makkajo'xori
NTXM-269,0-20 sm,Loy,7.456460375,5.63,1.67,,32.79,94,26,27,32.3281980706186,895731190.62,17.45,9.99,4.46026674879098,,2.58014468448957,2.19,Makkajo'xori
NMNT-261,0-20 sm,Yengil qum,6.759211911,1.93,4.86,1.63,17.76,87,28,35,31.8937797941199,388569848.15,23.59,10.69,4.96323354833508,7.09,2.83477105366387,1.75,Makkajo'xori
NTTM-230,0-20 sm,Yengil qum,7.460174812,2.11,4.7,1.49,27.89,118,40,35,30.3334222830617,600495508.65,16.5,6.5,6,9.74,1.66976438515106,,Makkajo'xori
NMNX-30023,0-20 sm,Yengil qum,6.652642579,4.31,1.94,1.34,15.72,87,38,29,30.0880281843851,1723472813.77,21.2,9.59,4.21979798753353,6.72,1.47137319027955,2.9,Makkajo'xori
NMNX-30144,0-30,Gill,6.026287448,3.61,3.8,1.29,38.01,92,40,30,35.0999645273006,52564711.61,18.55,8.72,6,7.02,2.86285701090253,2.63,Makkajo'xori
NTXM-269,0-30,Gill,6.074190142,2.1,3.4,1.44,15.33,97,22,26,40.1049462096284,114167954.08,29.66,12.65,4.11861847411598,8.89,1.98019618821721,,Makkajo'xori
NMNX-261,0-20 sm,Yengil qum,7.045543056,1.13,4.81,1.6,18.28,99,40,32,49.3811152935204,739147627.72,12.59,8.73,1.92343416686693,7.63,1.59082535582452,1.81,Makkajo'xori
NTXM-270,0-20 sm,Loy,6.993236001,3.91,3.77,1.56,18,89,28,33,30.9738854379258,388569848.15,21.22,9.75,6,6.93,2.74592911546633,1.45,Makkajo'xori
NMNT-262,0-20 sm,Yengil qum,6.726528895,2.81,1.3,1.48,36.77,112,39,29,41.6985265529482,965953582.81,14.13,10.33,4.80303415923354,6.29,3.22739492658678,1.59,Makkajo'xori
NTTM-231,0-20 sm,Loy,6.937352845,0.88,4.39,1.62,19.94,111,28,26,33.3199504175534,1990001683.93,29.25,8.57,6.77157510179011,9.79,1.71844652630008,2.61,Makkajo'xori
NMNX-30024,0-20 sm,Loy,7.27905689,3.49,1.18,1.48,21.11,114,20,26,39.0387596088807,388569848.15,27.24,11.55,1.42363825363746,,2.01656173083654,3.07,Makkajo'xori
NMNX-30145,0-30,Gill,7.079850922,2.89,1.92,1.42,24.17,117,26,30,53.2264518187247,85761588.94,15.47,10.18,2.65727075711705,6.78,2.03174582971301,,Makkajo'xori
NTXM-270,0-20 sm,Loy,6.136286518,2.73,3.12,1.59,28.9,111,29,31,36.350843029043,1403633376.23,16.48,6.8,2.74071752246254,7.59,2.5927523569388,1.27,Makkajo'xori
NMNX-262,0-20 sm,Loy,6.505203696,3.97,2.61,1.41,34.1,119,30,28,19.7271012201003,399524033.29,22.09,10.75,1.2,7.16,2.9,0.81,Makkajo'xori
NTXM-271,0-20 sm,Qumoq,7.042089492,5.32,0.62,1.27,35.6,116,40,33,64.5362143902107,693058182.21,14.39,11.3,3.90827831874422,9.08,1.64570040790326,2.69,Makkajo'xori
NMNT-263,0-20 sm,Loy,6.348337519,2.02,1.85,1.48,31.01,95,37,35,18.015237506788,2051525654.03,28.69,9.83,5.30627232949033,6.28,2.76289700455781,1.23,Makkajo'xori
NTTM-232,0-20 sm,Yengil qum,7.432322234,2.85,4.45,1.41,24.09,86,40,33,53.6972212854163,2053876571.05,16.73,11.76,3.84841410158301,8.46,3.04104403042568,1.88,Makkajo'xori
NMNX-30025,0-20 sm,Yengil qum,6.787658922,1.85,4.38,1.57,21.55,117,37,32,21.441282235347,1583603085.37,17.34,11.24,6,7.24,2.56731930502518,1.16,Makkajo'xori
NMNX-30146,0-20 sm,Yengil qum,6.743417121,5.69,1.74,1.35,22.63,105,18,35,26.3718717387044,2314530449.28,28.73,7.45,1.48031706886479,7.5,2.04190215178046,3.05,Makkajo'xori
NTXM-271,0-20 sm,Loy,7.00733163,3.99,3.06,1.53,26.57,109,23,25,32.1276928953286,1186002593.55,18.43,8.77,1.80254777204596,,1.91986446517494,3.06,Makkajo'xori
NMNX-263,0-30,Gill,7.303033217,1.06,4.88,1.6,29.08,80,18,31,30.211328654181,744276251.62,29.29,10.51,6.53268680194303,9.4,2.58344553663286,1.74,Makkajo'xori
NTXM-272,0-30,Gill,6.861235184,2.5,2.38,1.53,24.17,101,31,26,41.4913036124291,2564821497.23,29.28,6.85,6.03267565762764,5.92,2.81895159056708,1.25,Makkajo'xori
NMNT-264,0-30,Gill,7.131435858,1.88,2.47,1.54,38.73,103,33,33,31.3005756110717,2520833960.87,13.95,9.13,1.2,9.21,2.15495590221921,1.76,Makkajo'xori
NTTM-233,0-20 sm,Yengil qum,7.288211994,2.48,3.85,1.38,32.3,93,26,27,56.6233629107564,614181412.02,25.96,10.23,2.65881910451987,5.98,2.36250721552162,1.89,Makkajo'xori
NMNX-30026,0-20 sm,Qumoq,6.983732393,4.97,1.04,1.36,26.28,104,35,28,57.8202297745327,161158130.09,13.78,11.21,2.08177868236765,8.56,1.54229210168514,1.49,Makkajo'xori
NMNX-30147,0-20 sm,Yengil qum,6.172090205,1.41,4.78,1.51,35.14,116,36,25,31.9919991542815,2040708915.4,24.46,9.2,1.2,,1.51846213796366,2.43,Makkajo'xori
NTXM-272,0-20 sm,Yengil qum,6.35118177,1.42,3.02,1.6,37.69,107,38,29,,388569848.15,20.95,10.41,4.0081667905775,6.74,1.54586067869162,1.25,Makkajo'xori
NMNX-264,0-20 sm,Loy,6.908671379,2.64,2.24,1.59,30.42,101,33,33,43.3835833164098,453371840.97,17.41,5.91,2.81453412423875,7.14,2.9,1.95,Makkajo'xori
NTXM-273,0-20 sm,Loy,6.766184468,1.39,2.53,1.52,38.85,107,31,31,37.8221854412566,174422445.53,16.48,8.94,3.57379439411484,10.01,1.2,1.7,Makkajo'xori
NMNT-265,0-20 sm,Loy,6.392791654,1.86,3.22,1.62,23.97,99,16,30,40.1071473811413,388569848.15,13.65,9.62,4.09874993809372,8.47,2.34570219744019,1.62,Makkajo'xori
NTTM-234,0-20 sm,Yengil qum,6.348316257,3.21,2.92,1.59,18.33,103,40,30,41.982657275371,1402695139.24,20.46,8.23,5.39206772615356,10.01,2.11421228962425,1.79,Makkajo'xori
NMNX-30027,0-20 sm,Qumoq,6.123796057,3.8,2.95,1.52,32.53,118,31,34,30.1938712273738,1374814689.92,28.9,9.15,7,6.9,2.65855977497469,1.27,Makkajo'xori
NMNX-30148,0-20 sm,Yengil qum,7.428523634,5.25,1.24,1.32,34.65,106,21,35,46.1989489345744,1536616068.17,23.85,9.56,3.82927073568521,8.99,1.92043182910019,2.72,Makkajo'xori
NTXM-273,0-20 sm,Qumoq,6.020947179,4.86,0.77,1.25,37.31,116,38,34,34.3891858260654,298824940.28,12.37,7.73,2.08909661012255,8.08,1.92153711755567,1.3,Makkajo'xori
TSPD-2122,0-20 sm,Yengil qum,6.334610249,2.91,1.33,1.51,37.62,97,35,26,29.9128387945908,388569848.15,28.43,9.56,7,9.66,2.04950994758018,,Makkajo'xori
Karta-233,0-20 sm,Loy,6.78006386,4.47,2.45,1.37,23.27,107,34,32,46.2320026420333,701767195.41,27.63,8.31,2.77673637206906,6.34,1.69652728504831,2.12,Makkajo'xori
NTTM-235,0-20 sm,Loy,6.086922359,5.65,0.78,,39.98,99,15,27,60,1441886188.34,18.32,10.1,3.76398168858189,6.67,1.40450598860761,2.48,Makkajo'xori
NMNX-30269,0-20 sm,Loy,6.362607851,1.64,3.97,1.56,32.87,118,33,30,36.6709646882357,2538991377.04,22.67,7.31,5.48477686610535,7.21,2.46797844110302,2.01,Makkajo'xori
NMNX-30390,0-20 sm,Qumoq,6.758792552,4.62,2.75,1.35,32.61,117,32,34,46.5490944361795,388569848.15,13.76,10.79,6,7,2.71372319506255,2.6,Makkajo'xori
NTXM-274,0-30,Gill,6.779832611,1.62,3.99,1.55,35.9,104,18,30,47.2618759584484,816383164.99,16.08,7.71,1.42455150730697,7.64,2.87231265938394,1.46,Makkajo'xori
TSPD-2123,0-20 sm,Qumoq,6.802985292,4.6,3.29,1.58,26.71,90,42,43,33.4387561621282,1959635950.38,22.22,9.61,4.34334028610726,8.63,2.84575721659634,1.27,Makkajo'xori
Karta-234,0-20 sm,Yengil qum,7.338096361,3.22,2.35,1.29,28.88,85,58,41,40.8625176731789,266994375.58,22.72,9.98,3.72108053793242,8.72,2.33239526300667,1.53,Makkajo'xori
NTTM-236,0-20 sm,Yengil qum,8.140207144,3.23,3.56,1.5,15.28,60,55,44,38.8630031182969,99704752.54,16.38,9.09,7,7.45,1.84438103619126,2.43,Makkajo'xori
NMNX-30511,0-20 sm,Yengil qum,7.280400905,2.43,4.94,1.58,15.41,74,35,40,36.506647145383,1483762255.04,23.76,8.26,2.88635909984645,9.47,2.25219418366644,2.56,Makkajo'xori
NMNX-30632,0-20 sm,Yengil qum,7.928472891,4.14,1.63,1.4,30.13,78,42,42,48.6185775774871,293825511.7,17.9,8.69,3.51420089913872,8.7,2.50041172631675,0.62,Makkajo'xori
NTXM-275,0-20 sm,Qumoq,7.373453503,4.53,4.51,1.47,31.52,69,37,42,43.6094026485039,2577446262.37,17.68,11.9,3.32799586422414,8.98,2.31149165471379,1.56,Makkajo'xori
TSPD-2124,0-20 sm,Loy,6.00080568,2.64,4.52,1.42,15.36,69,55,38,26.8043162642204,388569848.15,15.86,8.61,3.01709080904398,9.58,1.46579479928885,,Makkajo'xori
Karta-235,0-20 sm,Qumoq,6.018627178,5.66,0.83,1.25,32.89,94,53,40,36.4101392553415,388569848.15,17.55,10.63,2.78923823021003,8.95,1.2,1.4,Makkajo'xori
NTTM-237,0-20 sm,Yengil qum,6.985346424,3.11,4.77,1.5,27.64,89,54,38,51.0649970928679,55451144.61,18.75,7.35,3.22829712414467,,1.74411735985611,1.36,Makkajo'xori
NMNX-30753,0-20 sm,Qumoq,6.636253525,3.48,2.55,1.37,28.71,68,58,38,42.0621087474053,1023086490.32,15.93,7.29,5.22599690880985,7.24,1.84041624066527,2.05,Makkajo'xori
NMNX-30874,0-20 sm,Qumoq,5.686167788,,0.52,1.24,16.03,91,53,40,43.2607070686246,2235709825.4,22.95,9.96,2.47911844151048,9.02,3.23177974063574,2.85,Makkajo'xori
NTXM-276,0-20 sm,Yengil qum,7.80283396,5.7,2.58,1.26,34.6,90,46,42,39.8467110591323,388569848.15,18.97,9.65,6.71680522466553,6.45,2.46837824423406,2.2,Makkajo'xori
TSPD-2125,0-30,Gill,5.408681786,1.33,4.28,1.64,26.78,78,58,44,30.4685060085934,388569848.15,25.76,8.85,3.25922467084094,8.47,1.81112581601496,1.87,Makkajo'xori
Karta-236,0-30,Gill,7.28435366,1.43,4.27,1.57,27.69,93,56,36,13.6577533539239,1901383353.45,21.89,9.86,2.59814909449789,8.98,1.79487293408238,1.23,Makkajo'xori
NTTM-238,0-20 sm,Qumoq,7.24801983,5.6,2.35,1.27,32.74,94,50,37,31.9566414697452,1158793927.88,24.25,10.89,3.39488271860528,8.64,1.69476123281533,0.67,Makkajo'xori
NMNX-30995,0-30,Gill,7.342299069,2.59,3.45,1.47,29.09,60,48,39,40.3172040030772,638560407.03,22.71,9.96,1.96340494088111,9.34,2.95319820077696,2.61,Makkajo'xori
NMNX-31116,0-20 sm,Qumoq,6.549050656,4.63,1.76,1.52,20.12,85,38,41,46.1678804800766,759094774.7,12.48,10.71,2.14684033068737,10.55,1.82483741050455,1.99,Makkajo'xori
NTXM-277,0-20 sm,Loy,7.270859754,4.15,1.87,1.42,24.14,91,35,39,40.36341031291,1878039700.74,14.28,8.01,3.10423354135979,8.27,2.50036870645496,,Makkajo'xori
TSPD-2126,0-30,Gill,6.253933276,1.81,2.96,1.57,17.08,77,38,36,15.8594606616275,94508843.03,14.49,10.61,2.7194605737288,7.8,3.30756917879172,,Makkajo'xori
Karta-237,0-30,Gill,6.15393208,3.57,0.9,1.31,18.55,88,35,40,30.9557547326657,388569848.15,23.48,12.49,6,7.87,2.37834647818249,1.21,Makkajo'xori
NTTM-239,0-30,Gill,6.742475375,2.05,2.84,1.4,33.53,89,45,36,35.884667978039,963328907.62,26.25,8.01,5.26500300751502,7.16,2.68105606716105,3.18,Makkajo'xori
NMNX-1353,0-20 sm,Yengil qum,5.370175667,2.09,3.37,1.55,18.4,76,40,43,47.9953148605274,297753953,20.66,11.22,2.39267238516379,7.19,2.15394624867259,0.82,Makkajo'xori
NMNX-258,0-20 sm,Yengil qum,6.312632591,2.65,3.67,1.31,16.78,67,59,41,18.4818782725791,1485297207.73,28.73,12.6,1.37086925230555,9.57,2.78484529487774,,Makkajo'xori
NTXM-267,0-20 sm,Qumoq,6.554028451,,0.72,,28.28,83,41,43,37.0938673914272,1128156266.46,20.13,9.04,4.18894678345755,8.92,2.21784377911333,2.87,Makkajo'xori
NMNX-259,0-20 sm,Yengil qum,7.675482851,3.32,2.52,1.57,27.97,98,47,37,60,2659578024.01,15.11,8.53,3.54285541096335,9.25,1.91655449521146,2.78,Makkajo'xori
NTXM-268,0-30,Gill,8.078915154,2.72,1.69,1.41,21.16,66,53,41,31.2331445757118,388569848.15,14.24,7.62,4.74369342274801,7.73,2.43781188876293,1.86,Makkajo'xori
NMNT-260,0-30,Qumoq,6.586500176,2.76,4.36,1.3,29.63,97,59,43,48.235388330109,1425312451.53,26.35,12.1,2.48399582064166,9.98,3.15094701776266,1.15,Makkajo'xori
NTTM-229,0-20 sm,Qumoq,7.370959995,4.81,2.54,1.25,21.05,97,50,41,40.0323653413912,317224203.35,24.3,7.81,4.00267967529406,,2.03169395470083,1.95,Makkajo'xori
NMNX-30263,0-20 sm,Yengil qum,6.544841491,2.75,4.91,1.59,26.94,60,49,44,39.9145635418958,1223025282.13,25.58,7.82,2.54778659919521,7.75,1.35850719602157,2.5,Makkajo'xori
NMNX-30384,0-20 sm,Loy,6.343304899,3.65,1.7,1.26,18.3,84,51,35,26.4302663312281,2130479776.64,13.98,,3.81697399848426,9.7,2.25405472282154,1.28,Makkajo'xori
NTXM-268,0-20 sm,Loy,6.124709117,1.45,3.09,1.61,28.13,73,57,41,36.9485105037547,228813227.06,29.92,8.49,3.22012884825965,9.57,2.43196529806744,,Makkajo'xori
